system,reference,model,domain,severity,skill,ci_low,ci_high,reference_loss,model_loss,n_valid
tep,ar1,gru_s42,process_idv1,1.5,1.3908476161910912,1.3331392437430216,1.4511267158882053,1.5944603265590793,1.146394693421262,76
tep,ar1,gru_s42,process_idv1,2.0,1.2925382139441486,1.238443448031715,1.3486252218657722,1.8221569246046763,1.4097509109958222,60
tep,ar1,gru_s42,process_idv1,3.0,,,,,,8
tep,ar1,gru_s7,process_idv1,0.0,1.63293292992629,1.5533308319885635,1.7153527920284206,1.0468256321271179,0.641070807589367,80
tep,ar1,gru_s7,process_idv1,0.1,1.628953745426029,1.5478976319452236,1.7113949973565965,1.0480595520148226,0.6433942983081561,80
tep,ar1,gru_s7,process_idv1,0.25,1.6170043907785243,1.5385773418829145,1.6979697035221137,1.0615918713269616,0.6565176182458272,80
tep,ar1,gru_s7,process_idv1,0.5,1.5868132102310168,1.5103975731421468,1.6669487299797117,1.115193856061471,0.7027883615231026,80
tep,ar1,gru_s7,process_idv1,0.75,1.5478347817625016,1.4727433788647974,1.6258779290186653,1.2048819945323357,0.778430623687336,80
tep,ar1,gru_s7,process_idv1,1.0,1.4984119955936777,1.429993217873178,1.5715275138405198,1.3147237102861173,0.8774113622636996,79
tep,ar1,gru_s7,process_idv1,1.5,1.4200274113244054,1.3641736025786042,1.4791167255948403,1.5944603265590793,1.1228377099227873,76
tep,ar1,gru_s7,process_idv1,2.0,1.327351434817818,1.273053094071497,1.3841279019430708,1.8221569246046763,1.372776550962761,60
tep,ar1,gru_s7,process_idv1,3.0,,,,,,8
tep,ar1,mlp_s123,process_idv1,0.0,1.583352650757997,1.5035461103377756,1.6674912590836632,1.0468256321271179,0.6611449645320466,80
tep,ar1,mlp_s123,process_idv1,0.1,1.5715210823755743,1.4933812175801566,1.6574126371699183,1.0480595520148226,0.6669077263860398,80
tep,ar1,mlp_s123,process_idv1,0.25,1.5473731583989896,1.470884394667705,1.6325534193271607,1.0615918713269616,0.6860606735775047,80
tep,ar1,mlp_s123,process_idv1,0.5,1.4997043648078399,1.4240705161053466,1.58235398995926,1.115193856061471,0.7436091287260893,80
tep,ar1,mlp_s123,process_idv1,0.75,1.4500444675508883,1.3780485938639548,1.5262752956907029,1.2048819945323357,0.8309276173904999,80
tep,ar1,mlp_s123,process_idv1,1.0,1.3965227571591048,1.3287611187915227,1.4681314329911226,1.3147237102861173,0.9414266280634135,79
tep,ar1,mlp_s123,process_idv1,1.5,1.3169672319227907,1.2599686181840903,1.376500106284642,1.5944603265590793,1.2107061496368021,76
tep,ar1,mlp_s123,process_idv1,2.0,1.225554443525693,1.1707983730036329,1.2847236379573521,1.8221569246046763,1.4868021035137928,60
tep,ar1,mlp_s123,process_idv1,3.0,,,,,,8
tep,ar1,mlp_s2024,process_idv1,0.0,1.563574581109023,1.4894987052643889,1.6416576604531585,1.0468256321271179,0.6695079625716467,80
tep,ar1,mlp_s2024,process_idv1,0.1,1.5549953593839136,1.4818448443197698,1.633912505562304,1.0480595520148226,0.6739952924554462,80
tep,ar1,mlp_s2024,process_idv1,0.25,1.5356442212510968,1.4639527906672265,1.6132980436208166,1.0615918713269616,0.6913006649822038,80
tep,ar1,mlp_s2024,process_idv1,0.5,1.4938293346336795,1.4245190657220168,1.5677629328897487,1.115193856061471,0.7465336435737765,80
tep,ar1,mlp_s2024,process_idv1,0.75,1.4481086926847715,1.3825733564074134,1.5173107890328141,1.2048819945323357,0.8320383688178149,80
tep,ar1,mlp_s2024,process_idv1,1.0,1.3993585687525867,1.3387216016307362,1.4619666533004618,1.3147237102861173,0.9395188192959618,79
tep,ar1,mlp_s2024,process_idv1,1.5,1.3295509585534904,1.2788936953210246,1.3834966835366815,1.5944603265590793,1.1992472468252002,76
tep,ar1,mlp_s2024,process_idv1,2.0,1.2588310865465695,1.2083759428285454,1.312584604382277,1.8221569246046763,1.4474991474857155,60
tep,ar1,mlp_s2024,process_idv1,3.0,,,,,,8
tep,ar1,mlp_s31337,process_idv1,0.0,1.6003282223502304,1.5224003759495464,1.6796271175716797,1.0468256321271179,0.6541318321498807,80
tep,ar1,mlp_s31337,process_idv1,0.1,1.5918603539362541,1.515435294976929,1.6724835773593327,1.0480595520148226,0.6583866162777693,80
tep,ar1,mlp_s31337,process_idv1,0.25,1.5721290422111815,1.4970804534377864,1.652202113807693,1.0615918713269616,0.6752574647650074,80
tep,ar1,mlp_s31337,process_idv1,0.5,1.5279996556937134,1.4528812330299399,1.6065509742193764,1.115193856061471,0.7298390754906104,80
tep,ar1,mlp_s31337,process_idv1,0.75,1.4780747387541548,1.4043923329945653,1.5548501979871414,1.2048819945323357,0.8151698712799267,80
tep,ar1,mlp_s31337,process_idv1,1.0,1.423453493234973,1.354076573560093,1.4941167671941917,1.3147237102861173,0.9236155002846255,79
tep,ar1,mlp_s31337,process_idv1,1.5,1.3402057170355388,1.2821768519994643,1.4014492690754032,1.5944603265590793,1.1897131211213885,76
tep,ar1,mlp_s31337,process_idv1,2.0,1.2512023226434206,1.1933781293386136,1.311505766390819,1.8221569246046763,1.4563247618938218,60
tep,ar1,mlp_s31337,process_idv1,3.0,,,,,,8
tep,ar1,mlp_s42,process_idv1,0.0,1.565743203772705,1.4882237348054497,1.6450410078711748,1.0468256321271179,0.6685806648272592,80
tep,ar1,mlp_s42,process_idv1,0.1,1.5568492615796028,1.4794541006449202,1.63590480204262,1.0480595520148226,0.6731926962225268,80
tep,ar1,mlp_s42,process_idv1,0.25,1.5373583739824086,1.4632002734833127,1.6153761669838969,1.0615918713269616,0.6905298655751876,80
tep,ar1,mlp_s42,process_idv1,0.5,1.496541190089513,1.4243705268548832,1.5718254495218973,1.115193856061471,0.7451808633444748,80
tep,ar1,mlp_s42,process_idv1,0.75,1.4517858081921364,1.381875788358376,1.5242338510935247,1.2048819945323357,0.8299309634612957,80
tep,ar1,mlp_s42,process_idv1,1.0,1.4033253856216519,1.3393579455845277,1.4705634707563904,1.3147237102861173,0.9368630566771331,79
tep,ar1,mlp_s42,process_idv1,1.5,1.3334053639178418,1.2806418349953843,1.3916953746187473,1.5944603265590793,1.195780645335189,76
tep,ar1,mlp_s42,process_idv1,2.0,1.2601334222367313,1.2075015686122226,1.3182067969442846,1.8221569246046763,1.4460031711327486,60
tep,ar1,mlp_s42,process_idv1,3.0,,,,,,8
tep,ar1,mlp_s7,process_idv1,0.0,1.5593432585056677,1.482799552709485,1.640938545579044,1.0468256321271179,0.6713246916078632,80
tep,ar1,mlp_s7,process_idv1,0.1,1.554231230129431,1.4777678223169615,1.6355022731729947,1.0480595520148226,0.6743266585420136,80
tep,ar1,mlp_s7,process_idv1,0.25,1.5405956596843233,1.4641713831266627,1.6221988302981036,1.0615918713269616,0.6890788408066058,80
tep,ar1,mlp_s7,process_idv1,0.5,1.506138593061655,1.4314375552531133,1.584806306223388,1.115193856061471,0.7404324284623252,80
tep,ar1,mlp_s7,process_idv1,0.75,1.4637729567812272,1.3927409642738153,1.5379641402641182,1.2048819945323357,0.8231344819908537,80
tep,ar1,mlp_s7,process_idv1,1.0,1.4147491798204872,1.3496765923023324,1.4825756900715699,1.3147237102861173,0.9292980897525159,79
tep,ar1,mlp_s7,process_idv1,1.5,1.3361389313376295,1.2830408759146514,1.394083047080246,1.5944603265590793,1.1933342328127812,76
tep,ar1,mlp_s7,process_idv1,2.0,1.255347459230036,1.2036646151755446,1.3098759028462192,1.8221569246046763,1.4515160015716218,60
tep,ar1,mlp_s7,process_idv1,3.0,,,,,,8
tep,ar1,ridge,process_idv1,0.0,1.6017817906234924,1.51940006243594,1.6887973010998765,1.0468256321271179,0.6535382274009007,80
tep,ar1,ridge,process_idv1,0.1,1.5950311972567788,1.5137867610678675,1.6788727059110422,1.0480595520148226,0.6570777761697277,80
tep,ar1,ridge,process_idv1,0.25,1.580771238406759,1.5030365490752606,1.662459249509593,1.0615918713269616,0.6715657810151757,80
tep,ar1,ridge,process_idv1,0.5,1.55197657067915,1.4769497565345613,1.6308872218905923,1.115193856061471,0.7185635898958568,80
tep,ar1,ridge,process_idv1,0.75,1.5203388441254908,1.446011945627506,1.5963625268806059,1.2048819945323357,0.7925088536597853,80
tep,ar1,ridge,process_idv1,1.0,1.4837883273351962,1.416216643052632,1.5582344269021546,1.3147237102861173,0.8860588037158172,79
tep,ar1,ridge,process_idv1,1.5,1.4264861035079703,1.3678482329358186,1.4902549492527453,1.5944603265590793,1.1177538446662971,76
tep,ar1,ridge,process_idv1,2.0,1.3568826599794046,1.2975348860925997,1.4209745849254682,1.8221569246046763,1.3428994107952812,60
tep,ar1,ridge,process_idv1,3.0,,,,,,8
tep,persistence,gru_s123,regime_setpt18,0.0,2.031191908659167,1.9416744125865215,2.124826331427249,1.3090827527410798,0.6444899406896678,80
tep,persistence,gru_s123,regime_setpt18,0.25,0.659793449191191,0.6240109081079112,0.6969089379975008,1.3807058213740047,2.092633418938223,80
tep,persistence,gru_s123,regime_setpt18,0.5,0.6581097013985764,0.6224852164922808,0.6955518148539509,1.3091797254779691,1.989303185617499,80
tep,persistence,gru_s123,regime_setpt18,1.0,0.6801377202105281,0.6587218963373768,0.7002034633809466,1.8451550035009388,2.712913794767616,80
tep,persistence,gru_s123,regime_setpt18,1.5,,,,,,0
tep,persistence,gru_s123,regime_setpt18,2.0,,,,,,0
tep,persistence,gru_s123,regime_setpt18,2.5,,,,,,0
tep,persistence,gru_s2024,regime_setpt18,0.0,2.0337231637367323,1.9426394958440756,2.1293127637325937,1.3090827527410798,0.6436877821344134,80
tep,persistence,gru_s2024,regime_setpt18,0.25,0.6210018278197108,0.5881337734829836,0.6545840851826935,1.3807058213740047,2.2233522664845538,80
tep,persistence,gru_s2024,regime_setpt18,0.5,0.6448215101377667,0.6169716169335706,0.6734104492596488,1.3091797254779691,2.030297849707684,80
tep,persistence,gru_s2024,regime_setpt18,1.0,0.7685297291313296,0.7463735503795281,0.7886153264905574,1.8451550035009388,2.400889560364204,80
tep,persistence,gru_s2024,regime_setpt18,1.5,,,,,,0
tep,persistence,gru_s2024,regime_setpt18,2.0,,,,,,0
tep,persistence,gru_s2024,regime_setpt18,2.5,,,,,,0
tep,persistence,gru_s31337,regime_setpt18,0.0,2.0332699410439474,1.9409053373463996,2.130162298395264,1.3090827527410798,0.643831262301037,80
tep,persistence,gru_s31337,regime_setpt18,0.25,0.6976989157152109,0.6637729997045986,0.7337050713253499,1.3807058213740047,1.9789421916452938,80
tep,persistence,gru_s31337,regime_setpt18,0.5,0.6732829719591797,0.6425773689219021,0.7039993836295363,1.3091797254779691,1.9444717600214951,80
tep,persistence,gru_s31337,regime_setpt18,1.0,0.6959691190823831,0.6728687993333423,0.7182334891247545,1.8451550035009388,2.651202406701215,80
tep,persistence,gru_s31337,regime_setpt18,1.5,,,,,,0
tep,persistence,gru_s31337,regime_setpt18,2.0,,,,,,0
tep,persistence,gru_s31337,regime_setpt18,2.5,,,,,,0
tep,persistence,gru_s42,regime_setpt18,0.0,2.036663254116132,1.9453067925119645,2.132234894574256,1.3090827527410798,0.642758566049346,80
tep,persistence,gru_s42,regime_setpt18,0.25,0.5551267018422782,0.524365844039596,0.5862759672873886,1.3807058213740047,2.487190432007518,80
tep,persistence,gru_s42,regime_setpt18,0.5,0.6020237655829992,0.5702312985175546,0.6338181285357213,1.3091797254779691,2.174631302487138,80
tep,persistence,gru_s42,regime_setpt18,1.0,0.6206814141112634,0.5995770931294737,0.6409739061472411,1.8451550035009388,2.9727891983731545,80
tep,persistence,gru_s42,regime_setpt18,1.5,,,,,,0
tep,persistence,gru_s42,regime_setpt18,2.0,,,,,,0
tep,persistence,gru_s42,regime_setpt18,2.5,,,,,,0
tep,persistence,gru_s7,regime_setpt18,0.0,2.0420252135074644,1.947383551081116,2.1381656822063917,1.3090827527410798,0.641070807589367,80
tep,persistence,gru_s7,regime_setpt18,0.25,0.6053665882687294,0.5635572569713482,0.6508055927391431,1.3807058213740047,2.280776389266289,80
tep,persistence,gru_s7,regime_setpt18,0.5,0.6819528335241863,0.6366674035454846,0.7300334012735191,1.3091797254779691,1.9197511339785898,80
